,Image,RAM_Tags,YOLO_Tags,location,locationID,videoID,aggID
175,2856.jpg,black | car | city street | crack | crosswalk | curb | drain | drive | intersection | park | road | sedan | street corner,"1 person, 9 car, 1 traffic light",park,1,1,1102856
176,2870.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 11 car, 1 traffic light",park,1,1,1102870
177,2884.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 9 car, 1 traffic light",park,1,1,1102884
178,2898.jpg,black | car | city street | crack | crosswalk | curb | drain | drive | intersection | manhole | manhole cover | park | road | sedan | street corner,"1 person, 13 car, 1 traffic light",park,1,1,1102898
179,2912.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 11 car, 1 traffic light",park,1,1,1102912
180,2926.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 8 car, 1 traffic light",park,1,1,1102926
181,2940.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 8 car, 1 traffic light",park,1,1,1102940
182,2954.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 8 car, 1 traffic light",park,1,1,1102954
183,2968.jpg,car | city street | crack | crosswalk | curb | drain | drive | intersection | manhole | manhole cover | road | street corner,"3 person, 8 car, 1 traffic light",park,1,1,1102968
184,2982.jpg,car | city street | couple | crack | crosswalk | curb | drain | intersection | park | police | police car | road | street corner,"3 person, 11 car, 1 traffic light",park,1,1,1102982
185,2996.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"4 person, 12 car, 1 traffic light",park,1,1,1102996
186,3010.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"4 person, 13 car, 1 traffic light",park,1,1,1103010
187,3024.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"4 person, 11 car, 1 traffic light",park,1,1,1103024
188,3038.jpg,crack | cross | crosswalk | drain | person | skate | intersection | longboard | man | ride | road | skateboard | skateboarder,"6 person, 12 car, 1 traffic light",park,1,1,1103038
189,3052.jpg,car | city street | crack | cross | crosswalk | drain | person | skate | intersection | man | ride | road | skateboard | skateboarder | street corner | walk,"5 person, 13 car, 1 traffic light",park,1,1,1103052
190,3066.jpg,car | city street | crack | cross | crosswalk | drain | person | skate | intersection | man | ride | road | scooter | skateboard | skateboarder | walk,"5 person, 10 car, 1 traffic light",park,1,1,1103066
191,3080.jpg,car | city street | crack | cross | crosswalk | curb | drain | person | intersection | man | manhole cover | road | skateboarder | street corner | walk,"5 person, 10 car, 2 traffic light",park,1,1,1103080
192,3094.jpg,car | city street | crack | cross | crosswalk | curb | drain | person | intersection | man | manhole | manhole cover | road | street corner | walk,"3 person, 11 car, 2 traffic light",park,1,1,1103094
193,3108.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole cover | road | street corner | walk,"4 person, 13 car, 1 traffic light",park,1,1,1103108
194,3122.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole cover | ride | road | street corner | walk,"4 person, 13 car, 1 traffic light",park,1,1,1103122
195,3136.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner | walk,"3 person, 11 car, 1 traffic light",park,1,1,1103136
196,3150.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole cover | road | street corner,"4 person, 12 car, 1 traffic light",park,1,1,1103150
197,3164.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole cover | road | street corner,"2 person, 16 car, 1 traffic light",park,1,1,1103164
198,3178.jpg,car | city street | crack | cross | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner | walk,"3 person, 13 car, 1 traffic light",park,1,1,1103178
199,3192.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 17 car, 1 traffic light",park,1,1,1103192
200,3206.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"5 person, 12 car, 2 traffic light",park,1,1,1103206
201,3220.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"4 person, 13 car, 1 traffic light",park,1,1,1103220
202,3234.jpg,sea,"4 person, 14 car, 1 traffic light",park,1,1,1103234
203,3248.jpg,sea,"3 person, 15 car, 1 traffic light",park,1,1,1103248
204,3262.jpg,sea,"2 person, 10 car, 1 traffic light, 1 handbag",park,1,1,1103262
205,3276.jpg,sea,"3 person, 16 car, 1 traffic light",park,1,1,1103276
206,3290.jpg,sea,"3 person, 11 car, 1 traffic light",park,1,1,1103290
207,3304.jpg,sea,"4 person, 11 car, 1 traffic light, 1 parking meter",park,1,1,1103304
208,3318.jpg,sea,"3 person, 10 car, 1 traffic light",park,1,1,1103318
209,3332.jpg,car | city street | crack | cross | crosswalk | curb | drain | person | intersection | manhole cover | motorcycle | road | street corner | walk,"8 person, 12 car, 1 traffic light",park,1,1,1103332
210,3346.jpg,sea,"5 person, 12 car, 1 motorcycle, 1 handbag",park,1,1,1103346
211,3360.jpg,sea,"5 person, 11 car, 1 motorcycle, 1 traffic light",park,1,1,1103360
212,3374.jpg,sea,"7 person, 8 car, 1 traffic light",park,1,1,1103374
213,3388.jpg,sea,"4 person, 11 car, 1 traffic light",park,1,1,1103388
214,3402.jpg,sea,"4 person, 11 car, 1 traffic light",park,1,1,1103402
215,3416.jpg,sea,"4 person, 10 car, 1 traffic light",park,1,1,1103416
216,3430.jpg,sea,"3 person, 11 car, 1 traffic light",park,1,1,1103430
217,3444.jpg,sea,"2 person, 9 car, 1 traffic light",park,1,1,1103444
218,3458.jpg,sea,"3 person, 12 car, 2 traffic light, 1 skateboard",park,1,1,1103458
219,3472.jpg,sea,"2 person, 11 car, 1 traffic light, 1 parking meter",park,1,1,1103472
220,3486.jpg,car | city street | crack | cross | crosswalk | curb | drain | person | intersection | manhole cover | road | street corner | walk,"2 person, 9 car, 1 traffic light",park,1,1,1103486
221,3500.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner | walk,"4 person, 12 car, 1 truck, 1 traffic light",park,1,1,1103500
222,3514.jpg,car | city street | crack | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 15 car, 1 traffic light",park,1,1,1103514
223,3528.jpg,black | car | city street | curb | drain | intersection | license plate | manhole | manhole cover | park | road | sedan | street corner | suv,"3 person, 15 car, 1 traffic light",park,1,1,1103528
224,3542.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | park | road | street corner,"2 person, 13 car, 2 traffic light, 1 skateboard",park,1,1,1103542
225,3556.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"14 car, 1 traffic light, 1 bench",park,1,1,1103556
226,3570.jpg,car | city street | crack | curb | drain | intersection | manhole | manhole cover | road | street corner,"17 car, 1 traffic light",park,1,1,1103570
227,3584.jpg,black | car | city street | crack | crosswalk | curb | drain | intersection | manhole cover | park | road | street corner,"1 person, 7 car, 1 traffic light",park,1,1,1103584
228,3598.jpg,bicycle | biker | bike lane | car | city street | crack | cross | crosswalk | drain | person | intersection | man | ride | road | street corner,"1 person, 10 car, 1 traffic light",park,1,1,1103598
229,3612.jpg,bicycle | biker | bike lane | car | city street | crack | crosswalk | drain | person | intersection | man | ride | road,"4 person, 1 bicycle, 14 car, 2 traffic light",park,1,1,1103612
230,3626.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"4 person, 1 bicycle, 11 car, 2 traffic light",park,1,1,1103626
231,3640.jpg,car | city street | crack | cross | crosswalk | curb | drain | person | intersection | man | manhole | manhole cover | road | street corner | walk,"2 person, 7 car, 2 traffic light",park,1,1,1103640
232,3696.jpg,bicycle | biker | bike lane | crack | cross | crosswalk | person | intersection | man | ride | road | street corner,"2 person, 11 car, 2 traffic light",park,1,1,1103696
233,3710.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 9 car, 2 traffic light",park,1,1,1103710
234,3724.jpg,sea,"2 person, 14 car, 1 traffic light",park,1,1,1103724
235,3738.jpg,sea,"2 person, 15 car, 1 traffic light",park,1,1,1103738
236,3752.jpg,sea,"2 person, 6 car, 1 traffic light",park,1,1,1103752
237,3766.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car, 1 traffic light",park,1,1,1103766
238,3780.jpg,sea,"2 person, 13 car",park,1,1,1103780
239,3794.jpg,sea,"3 person, 10 car, 2 traffic light",park,1,1,1103794
240,3948.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 14 car, 2 traffic light",park,1,1,1103948
241,3962.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 13 car, 1 traffic light",park,1,1,1103962
242,3976.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"3 person, 13 car",park,1,1,1103976
243,3990.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"1 person, 13 car, 1 traffic light",park,1,1,1103990
244,4004.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car",park,1,1,1104004
245,4018.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 14 car, 1 traffic light",park,1,1,1104018
246,4032.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car, 1 traffic light",park,1,1,1104032
247,4046.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car, 1 traffic light",park,1,1,1104046
248,4060.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 11 car, 1 traffic light",park,1,1,1104060
249,4074.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car, 2 traffic light",park,1,1,1104074
250,4088.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 13 car, 1 traffic light",park,1,1,1104088
251,4102.jpg,car | city street | crack | curb | drain | drive | intersection | manhole | manhole cover | road | street corner,"1 person, 13 car, 1 traffic light",park,1,1,1104102
252,4116.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | park | road | street corner,"3 person, 12 car, 1 truck, 2 traffic light",park,1,1,1104116
253,4130.jpg,car | city street | crack | crosswalk | curb | drain | intersection | manhole | manhole cover | road | street corner,"2 person, 6 car, 1 truck, 1 traffic light",park,1,1,1104130
